temp,hr,spo2,gsr,label
37.35,60,96,1112,Normal
40.02,169,75,2905,Critical
38.52,127,89,2401,High
39.69,160,82,2876,Critical
39.21,144,80,2914,Critical
37.75,118,94,1803,Moderate
38.83,123,90,2422,High
37.94,108,92,1446,Moderate
39.82,142,80,2835,Critical
37.64,106,94,1890,Moderate
39.18,168,78,2903,Critical
37.11,66,100,1008,Normal
39.48,156,85,3120,Critical
37.82,115,93,1634,Moderate
39.76,142,77,2852,Critical
37.76,112,94,1649,Moderate
37.76,112,93,1500,Moderate
38.0,115,94,1590,Moderate
37.67,117,92,1567,Moderate
39.23,150,81,2868,Critical
37.91,119,93,1728,Moderate
40.04,155,85,2801,Critical
37.24,96,98,852,Normal
38.6,137,89,2321,High
36.99,83,99,888,Normal
37.17,81,97,1016,Normal
37.81,111,92,1462,Moderate
39.19,145,79,3107,Critical
38.56,121,90,2155,High
37.9,114,92,1565,Moderate
36.41,65,98,888,Normal
36.02,60,97,1244,Normal
36.61,86,96,1137,Normal
37.92,119,93,1704,Moderate
37.02,88,98,846,Normal
40.33,158,83,2926,Critical
40.22,152,75,3071,Critical
40.27,147,75,2858,Critical
37.93,107,93,1569,Moderate
38.97,122,91,2107,High
39.96,150,82,2779,Critical
38.9,132,91,2341,High
37.69,105,92,1471,Moderate
37.64,119,93,1596,Moderate
37.24,96,100,1240,Normal
38.39,140,91,2316,High
40.08,166,78,3123,Critical
39.82,159,75,2741,Critical
38.66,121,89,2277,High
36.1,92,99,803,Normal
40.22,141,84,2843,Critical
38.39,121,91,2454,High
36.67,72,100,1068,Normal
37.64,111,93,1803,Moderate
37.92,109,94,1434,Moderate
39.25,146,79,3182,Critical
36.01,70,100,1278,Normal
37.67,106,93,1761,Moderate
39.66,154,85,2948,Critical
39.53,154,76,2894,Critical
38.34,133,89,2150,High
37.62,101,93,1443,Moderate
37.9,113,93,1703,Moderate
40.48,150,85,2729,Critical
39.48,160,85,3143,Critical
39.77,148,82,3109,Critical
36.24,72,100,1093,Normal
37.85,112,94,1707,Moderate
38.63,130,90,2307,High
37.12,81,98,1239,Normal
38.53,121,89,2018,High
38.93,139,89,2578,High
40.49,144,85,2865,Critical
39.27,165,82,3062,Critical
37.62,112,92,1598,Moderate
36.91,72,100,1035,Normal
37.79,118,93,1670,Moderate
36.71,76,97,970,Normal
37.79,102,92,1705,Moderate
38.33,129,91,2585,High
38.7,135,90,2380,High
37.64,110,92,1727,Moderate
37.83,102,92,1664,Moderate
37.65,103,93,1520,Moderate
37.66,114,92,1569,Moderate
37.4,68,100,918,Normal
36.11,62,99,1053,Normal
40.49,146,81,2856,Critical
37.65,108,92,1634,Moderate
39.45,164,83,2960,Critical
36.9,92,98,876,Normal
38.69,131,89,2430,High
37.99,114,94,1645,Moderate
37.85,116,93,1572,Moderate
36.72,73,99,812,Normal
36.3,65,95,1224,Normal
37.13,79,99,1068,Normal
37.75,103,94,1624,Moderate
39.5,147,76,2971,Critical
37.76,114,92,1422,Moderate
38.12,129,89,2208,High
38.5,136,89,2138,High
38.54,126,91,2067,High
37.77,116,94,1431,Moderate
38.1,129,90,2599,High
40.05,156,83,3170,Critical
36.52,69,98,1050,Normal
37.79,104,94,1518,Moderate
37.67,113,93,1710,Moderate
39.13,147,80,3031,Critical
39.7,141,87,2829,Critical
39.83,156,83,2751,Critical
37.77,101,93,1535,Moderate
38.94,131,89,2285,High
37.99,101,93,1529,Moderate
37.72,107,94,1705,Moderate
38.26,129,91,2048,High
36.52,100,98,1102,Normal
38.18,140,89,2184,High
37.98,104,93,1723,Moderate
38.52,135,89,2390,High
37.75,104,92,1652,Moderate
36.95,63,95,964,Normal
38.11,137,90,2144,High
39.53,159,75,3184,Critical
37.85,111,93,1656,Moderate
40.01,143,83,3150,Critical
38.16,131,90,2450,High
36.93,93,95,1100,Normal
36.11,71,95,1186,Normal
38.19,136,89,2573,High
37.92,113,92,1900,Moderate
38.22,131,90,2288,High
36.41,71,99,1169,Normal
40.21,170,75,2921,Critical
39.26,150,83,3182,Critical
37.66,111,94,1698,Moderate
39.49,149,81,3048,Critical
37.65,114,93,1645,Moderate
38.65,133,90,2311,High
37.92,112,92,1510,Moderate
38.11,133,90,2333,High
37.67,119,93,1723,Moderate
38.59,129,90,2219,High
40.36,154,86,2859,Critical
39.81,154,81,2759,Critical
40.11,158,76,2882,Critical
37.74,120,93,1594,Moderate
39.31,141,85,3147,Critical
38.5,130,89,2305,High
37.73,117,93,1582,Moderate
38.43,135,90,2491,High
37.68,109,93,1880,Moderate
40.13,154,83,2904,Critical
37.79,104,92,1681,Moderate
38.83,134,90,2285,High
37.89,102,94,1406,Moderate
36.48,73,100,978,Normal
39.81,144,77,2899,Critical
36.31,99,98,981,Normal
37.83,112,93,1458,Moderate
37.07,89,99,1164,Normal
39.26,151,80,2915,Critical
38.69,139,90,2194,High
36.81,73,99,1013,Normal
40.14,158,85,2911,Critical
38.81,121,91,2038,High
38.69,127,90,2316,High
38.83,137,91,2176,High
37.76,102,92,1814,Moderate
38.58,140,89,2235,High
38.15,122,89,2160,High
36.2,83,95,1069,Normal
38.67,140,90,2526,High
39.76,144,84,2774,Critical
37.14,77,100,899,Normal
37.28,62,97,964,Normal
36.9,88,99,932,Normal
37.61,105,93,1733,Moderate
38.54,124,89,2419,High
38.17,128,90,2360,High
39.56,163,75,2886,Critical
37.7,102,94,1572,Moderate
38.6,122,89,2022,High
37.83,102,94,1767,Moderate
38.81,135,89,2008,High
36.35,99,100,1220,Normal
37.33,92,95,1177,Normal
36.39,96,97,1295,Normal
37.95,112,94,1518,Moderate
37.22,91,95,824,Normal
36.66,100,96,911,Normal
39.78,141,79,2870,Critical
38.4,140,91,2311,High
36.88,96,100,1282,Normal
38.33,139,90,2569,High
37.64,117,93,1420,Moderate
37.97,119,93,1682,Moderate
40.14,149,84,2988,Critical
39.29,168,84,2843,Critical
38.58,122,89,2242,High
37.84,102,93,1810,Moderate
37.94,102,92,1427,Moderate
36.17,96,95,1214,Normal
37.67,101,92,1607,Moderate
38.71,130,89,2086,High
40.15,165,75,2941,Critical
39.38,169,85,3067,Critical
37.74,118,93,1425,Moderate
37.72,120,92,1734,Moderate
39.29,156,75,2964,Critical
36.69,62,100,936,Normal
39.69,160,84,2744,Critical
36.72,75,95,954,Normal
37.68,105,93,1589,Moderate
37.36,60,95,1050,Normal
36.75,79,100,1139,Normal
40.45,152,77,2875,Critical
38.29,121,89,2369,High
37.79,102,93,1634,Moderate
37.65,119,94,1723,Moderate
36.62,93,99,878,Normal
36.84,78,95,1282,Normal
37.71,111,94,1513,Moderate
36.49,60,99,824,Normal
39.45,161,85,2993,Critical
37.65,103,93,1637,Moderate
38.7,130,90,2542,High
38.98,131,91,2455,High
39.22,150,85,3062,Critical
38.88,130,89,2381,High
40.29,161,85,3166,Critical
37.12,60,98,1229,Normal
36.25,79,98,1198,Normal
38.82,138,91,2108,High
37.69,117,92,1426,Moderate
38.5,128,90,2281,High
38.11,123,90,2271,High
37.75,107,92,1434,Moderate
37.67,115,93,1425,Moderate
37.88,119,93,1793,Moderate
38.23,133,89,2084,High
39.51,166,81,2871,Critical
37.61,104,92,1500,Moderate
38.12,134,91,2415,High
38.94,123,89,2511,High
37.76,113,92,1642,Moderate
38.38,138,91,2003,High
38.66,132,90,2379,High
38.41,123,89,2233,High
38.83,125,89,2036,High
38.92,121,89,2017,High
37.36,99,100,1254,Normal
36.36,68,98,1037,Normal
37.81,101,94,1766,Moderate
40.28,163,81,3091,Critical
38.35,137,89,2452,High
38.33,128,91,2010,High
38.52,124,90,2034,High
38.76,124,90,2429,High
38.8,126,89,2059,High
38.89,131,89,2343,High
38.2,126,91,2278,High
39.79,149,81,3076,Critical
39.29,154,87,2970,Critical
38.47,124,89,2062,High
37.02,73,95,927,Normal
36.29,89,98,1174,Normal
37.99,109,93,1800,Moderate
37.37,91,98,1112,Normal
37.67,101,92,1542,Moderate
39.6,161,88,3149,Critical
40.47,170,83,3021,Critical
36.75,86,100,870,Normal
39.49,157,80,2781,Critical
37.88,108,93,1708,Moderate
37.7,120,92,1606,Moderate
38.52,129,89,2563,High
39.61,157,80,3079,Critical
39.37,155,87,2895,Critical
37.96,119,93,1779,Moderate
38.63,129,90,2502,High
38.68,131,90,2589,High
36.55,64,97,1051,Normal
37.76,106,93,1544,Moderate
37.2,62,100,859,Normal
37.65,102,92,1502,Moderate
37.86,115,92,1884,Moderate
39.62,157,85,3183,Critical
37.85,117,92,1609,Moderate
38.97,137,91,2571,High
36.58,98,97,980,Normal
36.09,72,97,1030,Normal
37.23,76,97,1236,Normal
37.71,106,92,1441,Moderate
38.26,139,89,2273,High
36.24,67,99,1008,Normal
36.03,99,100,855,Normal
37.37,65,96,1011,Normal
38.19,132,90,2508,High
36.29,99,97,918,Normal
38.8,122,89,2385,High
36.42,73,96,1124,Normal
37.64,120,93,1446,Moderate
36.48,100,97,1083,Normal
37.79,105,92,1765,Moderate
36.31,93,96,952,Normal
38.35,138,89,2111,High
36.97,95,100,1189,Normal
37.06,96,100,1011,Normal
37.7,116,92,1565,Moderate
38.85,123,90,2333,High
39.31,146,81,2974,Critical
36.63,91,100,844,Normal
38.11,129,91,2118,High
36.71,99,99,847,Normal
37.39,98,97,1132,Normal
40.24,159,86,3138,Critical
37.72,110,92,1807,Moderate
39.31,162,77,2708,Critical
37.83,117,94,1415,Moderate
38.42,138,91,2158,High
39.85,155,86,2840,Critical
39.91,145,80,2923,Critical
36.84,77,97,1271,Normal
37.0,72,95,1246,Normal
37.63,116,92,1793,Moderate
37.97,116,93,1618,Moderate
40.21,165,80,3053,Critical
39.57,166,79,2798,Critical
36.71,72,98,1135,Normal
39.87,143,78,2871,Critical
38.48,133,91,2198,High
37.98,119,93,1484,Moderate
39.34,147,75,2796,Critical
37.93,114,94,1670,Moderate
39.65,170,79,2942,Critical
39.55,168,88,2837,Critical
36.84,70,98,1064,Normal
37.95,115,93,1583,Moderate
38.52,124,89,2284,High
37.94,102,93,1643,Moderate
39.83,163,85,3047,Critical
38.77,137,89,2086,High
36.63,95,95,1282,Normal
37.92,101,94,1407,Moderate
37.61,113,93,1583,Moderate
37.33,98,98,1232,Normal
38.15,133,89,2283,High
36.74,60,97,891,Normal
38.51,131,91,2371,High
38.31,127,91,2333,High
38.11,135,89,2143,High
38.51,122,89,2560,High
37.37,68,97,949,Normal
36.2,82,99,943,Normal
38.19,132,91,2310,High
36.3,69,99,1264,Normal
37.83,116,94,1700,Moderate
39.41,154,82,2939,Critical
37.65,119,94,1479,Moderate
37.89,105,94,1627,Moderate
36.2,79,100,1126,Normal
39.79,144,88,3188,Critical
37.77,116,92,1787,Moderate
37.7,101,92,1880,Moderate
37.82,114,94,1834,Moderate
37.35,76,98,1089,Normal
36.66,86,95,1146,Normal
37.73,103,92,1403,Moderate
37.68,104,93,1537,Moderate
40.34,168,84,2906,Critical
40.13,142,80,2774,Critical
37.89,115,94,1734,Moderate
39.75,153,75,2801,Critical
36.01,95,95,816,Normal
38.1,124,89,2325,High
36.76,66,95,852,Normal
38.36,138,91,2118,High
39.64,159,76,3027,Critical
39.99,169,76,2897,Critical
38.49,135,91,2303,High
37.83,106,92,1647,Moderate
38.85,128,90,2082,High
40.15,166,86,2811,Critical
36.36,83,95,986,Normal
37.91,115,92,1722,Moderate
37.95,108,92,1688,Moderate
38.23,131,90,2578,High
37.85,103,92,1830,Moderate
37.68,120,93,1726,Moderate
36.84,70,95,1044,Normal
37.95,116,92,1836,Moderate
37.8,111,94,1518,Moderate
39.18,147,80,2999,Critical
38.62,121,91,2143,High
38.98,138,91,2006,High
39.82,141,80,2927,Critical
37.8,104,92,1704,Moderate
36.43,65,98,1232,Normal
36.96,68,99,1056,Normal
37.89,113,93,1601,Moderate
40.26,150,87,3188,Critical
38.46,137,91,2121,High
37.87,114,93,1684,Moderate
39.1,157,76,3120,Critical
37.36,72,96,1100,Normal
38.42,140,91,2397,High
36.94,75,98,855,Normal
37.99,114,94,1671,Moderate
37.7,101,93,1574,Moderate
37.92,102,93,1656,Moderate
38.5,121,89,2238,High
38.36,132,90,2214,High
37.84,117,93,1432,Moderate
36.31,70,96,1080,Normal
37.77,104,92,1552,Moderate
40.33,159,76,2883,Critical
38.7,123,89,2333,High
36.57,87,95,961,Normal
38.37,123,90,2062,High
37.41,99,100,870,Normal
39.68,153,77,2844,Critical
37.7,115,92,1454,Moderate
37.34,72,96,964,Normal
38.15,122,91,2539,High
38.19,140,89,2271,High
38.53,125,90,2303,High
38.82,134,89,2036,High
37.92,114,93,1617,Moderate
38.38,138,91,2314,High
36.57,60,95,1243,Normal
37.96,101,92,1840,Moderate
40.23,145,79,3091,Critical
39.42,153,86,2879,Critical
36.56,96,100,1063,Normal
38.79,140,90,2065,High
37.67,112,94,1644,Moderate
36.82,94,99,1210,Normal
36.35,74,95,1293,Normal
37.67,111,92,1452,Moderate
38.97,131,91,2446,High
38.92,123,91,2562,High
38.63,140,91,2324,High
38.59,136,90,2241,High
38.89,132,89,2442,High
38.22,130,91,2004,High
36.73,80,99,1289,Normal
38.94,134,90,2335,High
37.13,86,98,1135,Normal
36.91,90,96,1020,Normal
38.48,140,90,2557,High
39.17,170,81,2951,Critical
39.45,147,81,2845,Critical
37.89,103,93,1490,Moderate
37.68,105,93,1780,Moderate
37.87,117,93,1628,Moderate
37.84,104,92,1458,Moderate
37.61,104,93,1815,Moderate
39.65,148,82,3172,Critical
37.66,108,92,1611,Moderate
39.93,167,81,3148,Critical
37.99,111,93,1594,Moderate
38.32,137,89,2540,High
39.98,170,86,3114,Critical
38.19,128,89,2169,High
38.66,124,89,2438,High
38.54,128,91,2135,High
37.44,85,99,1075,Normal
38.84,136,91,2502,High
36.16,84,96,1201,Normal
38.11,121,89,2573,High
36.49,83,97,1016,Normal
39.82,143,78,3175,Critical
37.62,104,94,1855,Moderate
37.71,102,94,1820,Moderate
38.45,140,89,2323,High
37.61,108,94,1862,Moderate
37.71,117,93,1813,Moderate
36.31,64,95,848,Normal
37.67,101,92,1838,Moderate
37.03,86,98,1100,Normal
38.58,121,90,2382,High
37.75,109,94,1425,Moderate
38.59,140,90,2141,High
36.7,73,96,1000,Normal
37.62,103,92,1576,Moderate
39.3,159,83,2704,Critical
38.91,123,89,2025,High
38.84,140,90,2055,High
39.68,153,81,3102,Critical
37.88,111,92,1652,Moderate
36.75,95,96,1051,Normal
38.86,123,89,2418,High
38.22,121,90,2429,High
40.06,162,80,2736,Critical
37.16,86,96,990,Normal
39.24,169,82,3191,Critical
37.79,104,93,1486,Moderate
36.34,76,95,1172,Normal
38.82,128,90,2035,High
38.43,139,90,2002,High
38.29,138,91,2020,High
37.69,105,92,1404,Moderate
39.65,149,86,2809,Critical
40.32,153,82,3097,Critical
36.12,83,99,1227,Normal
38.52,130,89,2065,High
38.2,126,90,2567,High
39.68,163,81,2869,Critical
36.98,77,96,1222,Normal
36.34,76,96,1141,Normal
37.78,104,94,1543,Moderate
39.75,157,83,2794,Critical
37.65,102,93,1503,Moderate
37.65,101,92,1718,Moderate
36.36,89,95,1025,Normal
38.99,128,90,2427,High
37.24,90,97,958,Normal
40.26,163,76,2956,Critical
36.34,61,95,973,Normal
37.68,103,94,1725,Moderate
39.72,165,83,3141,Critical
36.54,63,100,1142,Normal
36.34,84,99,839,Normal
40.46,169,77,2847,Critical
40.17,168,86,2914,Critical
37.93,117,94,1496,Moderate
37.38,96,99,925,Normal
38.23,138,90,2119,High
38.99,127,90,2092,High
36.86,83,96,1010,Normal
38.56,137,91,2176,High
37.05,99,99,1052,Normal
37.95,101,93,1871,Moderate
37.96,114,93,1867,Moderate
37.69,104,92,1574,Moderate
38.57,138,89,2509,High
38.43,121,89,2111,High
36.39,72,100,1048,Normal
39.92,149,77,2736,Critical
38.15,140,90,2554,High
39.86,145,83,2826,Critical
38.64,126,91,2302,High
37.44,70,95,1180,Normal
38.61,138,91,2270,High
37.62,116,94,1800,Moderate
39.12,144,88,2878,Critical
38.88,139,89,2276,High
37.8,113,92,1868,Moderate
37.43,91,96,1134,Normal
37.13,66,100,859,Normal
37.85,108,92,1790,Moderate
36.16,74,95,1117,Normal
38.45,127,89,2117,High
36.91,89,96,1245,Normal
37.85,107,94,1711,Moderate
40.2,149,83,2880,Critical
39.61,141,81,3009,Critical
37.79,107,92,1525,Moderate
37.74,109,93,1735,Moderate
37.85,115,93,1894,Moderate
39.55,168,85,2762,Critical
39.47,154,76,3123,Critical
37.34,98,100,974,Normal
40.04,164,76,3034,Critical
39.66,157,75,3191,Critical
37.7,113,92,1721,Moderate
37.9,110,92,1696,Moderate
36.55,89,99,1090,Normal
39.92,151,78,2912,Critical
37.84,109,93,1448,Moderate
38.35,138,89,2391,High
38.84,122,89,2523,High
39.24,164,81,3156,Critical
37.71,109,92,1843,Moderate
36.57,76,96,805,Normal
37.97,115,92,1708,Moderate
38.33,129,89,2318,High
37.84,117,92,1634,Moderate
38.3,139,91,2078,High
39.54,155,88,3134,Critical
37.91,112,94,1505,Moderate
37.84,113,93,1636,Moderate
39.89,165,80,2779,Critical
39.34,169,80,3189,Critical
37.93,118,92,1547,Moderate
37.77,119,93,1613,Moderate
36.37,80,98,1245,Normal
38.46,135,90,2017,High
38.99,121,89,2167,High
39.43,147,86,2803,Critical
36.04,100,95,922,Normal
39.65,170,77,3141,Critical
39.27,150,76,3062,Critical
37.75,101,93,1849,Moderate
39.63,160,88,3088,Critical
37.45,78,100,1030,Normal
36.11,95,97,1296,Normal
40.28,148,76,2879,Critical
38.72,123,90,2411,High
39.91,165,83,2948,Critical
37.44,80,97,1058,Normal
40.44,168,84,2963,Critical
38.53,134,91,2147,High
37.63,111,93,1584,Moderate
36.83,85,96,948,Normal
38.97,136,90,2231,High
37.79,117,92,1433,Moderate
39.73,145,88,3165,Critical
36.26,60,99,1163,Normal
37.77,110,92,1459,Moderate
38.61,137,90,2384,High
39.55,153,78,3060,Critical
39.43,148,87,2838,Critical
39.89,170,79,2816,Critical
36.1,93,97,1115,Normal
37.77,102,94,1714,Moderate
37.84,101,94,1728,Moderate
38.94,129,90,2197,High
39.34,142,86,3069,Critical
40.0,156,80,3190,Critical
37.62,114,94,1703,Moderate
40.29,151,84,2839,Critical
39.5,142,76,2958,Critical
40.02,166,80,2787,Critical
38.47,121,90,2030,High
37.06,61,98,807,Normal
36.08,91,99,881,Normal
39.37,147,82,2748,Critical
39.78,152,81,2754,Critical
38.72,129,91,2069,High
38.6,137,89,2038,High
39.52,159,80,3161,Critical
40.42,153,82,2743,Critical
36.35,87,97,941,Normal
37.97,106,94,1782,Moderate
39.12,158,82,2980,Critical
39.5,144,85,2978,Critical
36.14,72,99,1235,Normal
38.64,128,89,2196,High
40.15,145,87,3004,Critical
37.6,108,94,1809,Moderate
38.24,137,89,2208,High
37.89,118,93,1451,Moderate
37.71,116,92,1427,Moderate
39.45,160,84,3072,Critical
37.96,102,93,1738,Moderate
37.65,101,93,1521,Moderate
36.52,87,100,802,Normal
39.64,152,82,3180,Critical
36.14,89,95,1185,Normal
38.11,134,90,2501,High
36.96,71,97,1103,Normal
37.86,115,94,1523,Moderate
36.56,75,95,1164,Normal
38.16,129,89,2478,High
40.01,158,88,3102,Critical
37.87,119,93,1896,Moderate
38.25,122,89,2314,High
36.82,84,98,889,Normal
40.38,153,88,2803,Critical
37.95,110,93,1891,Moderate
37.3,78,100,920,Normal
36.02,81,95,1170,Normal
37.93,111,94,1436,Moderate
39.46,166,88,2971,Critical
36.78,82,96,1010,Normal
39.46,170,77,2991,Critical
38.94,137,91,2225,High
37.7,117,92,1551,Moderate
37.23,75,100,1114,Normal
37.68,107,92,1630,Moderate
36.65,84,97,1225,Normal
39.14,156,75,2782,Critical
38.57,130,91,2445,High
36.81,66,99,882,Normal
38.41,129,90,2476,High
40.27,165,88,2831,Critical
37.88,110,93,1564,Moderate
36.71,68,99,1174,Normal
37.92,109,93,1617,Moderate
36.32,98,96,821,Normal
39.51,169,79,2854,Critical
36.38,86,97,1148,Normal
40.28,145,87,2771,Critical
38.65,136,91,2252,High
38.73,122,91,2592,High
38.54,123,89,2342,High
36.53,69,97,1275,Normal
38.33,124,89,2420,High
37.71,105,94,1887,Moderate
40.16,156,78,3051,Critical
38.7,122,90,2372,High
37.05,94,96,947,Normal
37.44,91,96,893,Normal
38.39,137,89,2019,High
39.92,148,86,2836,Critical
37.1,62,95,909,Normal
36.55,88,96,1059,Normal
37.12,63,99,1043,Normal
40.18,161,87,2913,Critical
38.57,134,89,2439,High
37.77,114,93,1660,Moderate
38.26,133,90,2211,High
37.97,114,94,1648,Moderate
39.94,158,88,2966,Critical
37.98,116,92,1620,Moderate
37.99,115,93,1693,Moderate
38.69,122,89,2442,High
37.88,111,94,1712,Moderate
36.54,84,100,983,Normal
36.15,64,97,1254,Normal
39.58,161,82,2936,Critical
40.18,154,84,2960,Critical
38.29,131,91,2417,High
37.99,116,94,1641,Moderate
39.9,156,83,2887,Critical
37.93,113,94,1615,Moderate
37.44,90,100,1002,Normal
37.61,117,94,1540,Moderate
40.5,151,86,3107,Critical
37.8,106,92,1722,Moderate
40.36,169,84,3090,Critical
37.82,113,92,1817,Moderate
37.93,104,94,1434,Moderate
38.82,133,91,2046,High
38.67,127,90,2473,High
38.87,132,90,2237,High
39.9,163,86,2728,Critical
39.77,154,86,2728,Critical
36.28,65,98,934,Normal
38.96,133,90,2121,High
38.75,140,89,2110,High
39.99,165,81,2887,Critical
38.31,127,90,2260,High
36.72,84,99,1295,Normal
38.31,121,90,2523,High
36.99,71,97,832,Normal
36.13,64,99,1078,Normal
38.85,139,90,2530,High
36.5,85,95,925,Normal
38.13,138,91,2397,High
36.61,97,95,963,Normal
37.9,107,94,1568,Moderate
38.83,139,89,2353,High
38.47,130,91,2108,High
40.5,149,75,3075,Critical
39.77,147,75,2872,Critical
37.65,112,94,1875,Moderate
37.88,116,93,1587,Moderate
38.39,121,89,2404,High
37.02,91,97,1132,Normal
39.61,160,85,2955,Critical
38.79,122,90,2349,High
36.65,98,99,801,Normal
38.12,126,90,2009,High
37.36,66,95,977,Normal
38.95,140,90,2253,High
39.76,149,77,3033,Critical
39.4,142,86,3087,Critical
38.46,128,89,2186,High
37.68,120,93,1519,Moderate
40.11,157,87,2893,Critical
38.43,129,90,2044,High
38.92,137,89,2463,High
36.76,88,99,1234,Normal
39.35,162,85,2722,Critical
38.53,123,90,2334,High
39.93,143,77,2840,Critical
38.86,136,90,2097,High
37.92,109,94,1741,Moderate
38.5,124,91,2227,High
38.81,124,90,2387,High
37.64,117,94,1798,Moderate
38.2,125,89,2092,High
37.89,104,93,1865,Moderate
37.92,120,93,1594,Moderate
39.33,165,82,2823,Critical
37.87,120,92,1849,Moderate
37.91,112,93,1759,Moderate
38.57,135,90,2372,High
40.4,147,75,3196,Critical
38.18,125,91,2239,High
38.15,129,89,2513,High
37.9,106,94,1472,Moderate
38.78,139,89,2053,High
36.48,81,99,898,Normal
39.78,157,75,3085,Critical
37.27,64,95,1251,Normal
37.96,101,93,1686,Moderate
37.98,116,93,1713,Moderate
39.35,158,76,3145,Critical
38.15,139,90,2371,High
36.09,79,100,872,Normal
37.8,106,92,1860,Moderate
37.93,106,92,1779,Moderate
37.85,119,93,1675,Moderate
38.16,138,90,2418,High
39.58,155,84,2828,Critical
38.3,123,90,2572,High
38.53,133,89,2408,High
38.72,129,91,2573,High
40.26,167,78,2909,Critical
36.85,68,97,1167,Normal
40.04,153,78,2819,Critical
38.7,138,90,2584,High
39.28,156,86,3070,Critical
40.02,170,82,3146,Critical
38.84,125,90,2227,High
38.39,125,91,2330,High
36.56,99,98,1167,Normal
37.67,117,93,1469,Moderate
37.17,66,96,823,Normal
39.94,170,81,3015,Critical
38.11,139,90,2536,High
38.79,122,89,2311,High
36.5,63,99,969,Normal
37.0,74,97,1174,Normal
39.28,145,82,3022,Critical
37.63,115,93,1648,Moderate
39.97,154,78,2709,Critical
37.75,115,93,1667,Moderate
39.84,146,84,3025,Critical
38.73,127,89,2471,High
38.83,125,91,2146,High
37.34,63,100,862,Normal
37.79,101,92,1500,Moderate
37.85,109,93,1605,Moderate
37.29,72,98,1005,Normal
38.32,121,91,2080,High
36.49,98,97,1074,Normal
36.51,77,97,1171,Normal
37.65,107,92,1564,Moderate
38.47,121,91,2125,High
39.42,165,79,2896,Critical
39.71,151,87,2900,Critical
37.66,105,94,1577,Moderate
37.97,104,92,1801,Moderate
36.6,75,98,1060,Normal
